in:GlzRatio,in:Orientation,in:HVAC,in:SHGC,in:ShadeType,in:UValue(IP),out:PeakCool,out:PeakHeat,out:HVACSize,out:EUI,img
0.3,E,Hydr,0.25,Horiz,0.4,4705.744269,2596.864163,4705.744269,29.000643,90_1_0.3_0.25_0.4_1_4.285286_7.35482_17.360538_4705.744269_2596.864163_4705.744269_29.000643.png
0.4,E,VAV,0.25,Horiz,0.4,5206.895234,2899.444693,5206.895234,58.033742,90_0_0.4_0.25_0.4_1_15.368259_21.228181_21.437301_5206.895234_2899.444693_5206.895234_58.033742.png
0.4,E,Hydr,0.25,Horiz,0.4,5206.895234,2899.444693,5206.895234,30.320559,90_1_0.4_0.25_0.4_1_4.622449_8.163116_17.534994_5206.895234_2899.444693_5206.895234_30.320559.png
0.5,E,VAV,0.25,Horiz,0.4,5694.09095,3198.383548,5694.09095,62.588247,90_0_0.5_0.25_0.4_1_16.750932_23.708703_22.128612_5694.09095_3198.383548_5694.09095_62.588247.png
0.5,E,Hydr,0.25,Horiz,0.4,5694.09095,3198.383548,5694.09095,31.660436,90_1_0.5_0.25_0.4_1_4.948191_9.001937_17.710309_5694.09095_3198.383548_5694.09095_31.660436.png
0.6,E,VAV,0.25,Horiz,0.4,6171.74352,3494.240078,6171.74352,66.973645,90_0_0.6_0.25_0.4_1_17.993964_26.224696_22.754985_6171.74352_3494.240078_6171.74352_66.973645.png
0.6,E,Hydr,0.25,Horiz,0.4,6171.74352,3494.240078,6171.74352,33.000187,90_1_0.6_0.25_0.4_1_5.261843_9.865431_17.872914_6171.74352_3494.240078_6171.74352_33.000187.png
0.7,E,VAV,0.25,Horiz,0.4,6643.684268,3788.308987,6643.684268,71.474086,90_0_0.7_0.25_0.4_1_19.29809_28.751539_23.424457_6643.684268_3788.308987_6643.684268_71.474086.png
0.7,E,Hydr,0.25,Horiz,0.4,6643.684268,3788.308987,6643.684268,34.350881,90_1_0.7_0.25_0.4_1_5.57344_10.741374_18.036067_6643.684268_3788.308987_6643.684268_34.350881.png
0.8,E,VAV,0.25,Horiz,0.4,7157.038997,4061.023008,7157.038997,75.810818,90_0_0.8_0.25_0.4_1_20.719764_30.949815_24.141238_7157.038997_4061.023008_7157.038997_75.810818.png
0.8,E,Hydr,0.25,Horiz,0.4,7157.038997,4061.023008,7157.038997,35.608983,90_1_0.8_0.25_0.4_1_5.985107_11.392164_18.231712_7157.038997_4061.023008_7157.038997_35.608983.png
0.2,N,VAV,0.15,Horiz,0.25,2751.486999,2035.755283,2751.486999,40.039981,180_0_0.2_0.15_0.25_1_9.186697_12.332227_18.521057_2751.486999_2035.755283_2751.486999_40.039981.png
0.2,N,Hydr,0.15,Horiz,0.25,2751.486999,2035.755283,2751.486999,26.607838,180_1_0.2_0.15_0.25_1_3.077764_6.796634_16.733441_2751.486999_2035.755283_2751.486999_26.607838.png
0.3,N,VAV,0.15,Horiz,0.25,2889.289887,2216.903357,2889.289887,42.038285,180_0_0.3_0.15_0.25_1_9.63825_13.64206_18.757975_2889.289887_2216.903357_2889.289887_42.038285.png
0.3,N,Hydr,0.15,Horiz,0.25,2889.289887,2216.903357,2889.289887,27.398155,180_1_0.3_0.15_0.25_1_3.145271_7.475882_16.777001_2889.289887_2216.903357_2889.289887_27.398155.png
0.4,N,VAV,0.15,Horiz,0.25,3047.341789,2396.749904,3047.341789,44.135521,180_0_0.4_0.15_0.25_1_10.151134_14.961343_19.023043_3047.341789_2396.749904_3047.341789_44.135521.png
0.4,N,Hydr,0.15,Horiz,0.25,3047.341789,2396.749904,3047.341789,28.204401,180_1_0.4_0.15_0.25_1_3.229467_8.146303_16.828632_3047.341789_2396.749904_3047.341789_28.204401.png
0.5,N,VAV,0.15,Horiz,0.25,3196.058617,2575.202762,3196.058617,46.168403,180_0_0.5_0.15_0.25_1_10.633239_16.261479_19.273685_3196.058617_2575.202762_3196.058617_46.168403.png
0.5,N,Hydr,0.15,Horiz,0.25,3196.058617,2575.202762,3196.058617,29.025924,180_1_0.5_0.15_0.25_1_3.306944_8.840646_16.878335_3196.058617_2575.202762_3196.058617_29.025924.png
0.6,N,VAV,0.15,Horiz,0.25,3339.554152,2752.709808,3339.554152,48.144834,180_0_0.6_0.15_0.25_1_11.077657_17.560628_19.50655_3339.554152_2752.709808_3339.554152_48.144834.png
0.6,N,Hydr,0.15,Horiz,0.25,3339.554152,2752.709808,3339.554152,29.858459,180_1_0.6_0.15_0.25_1_3.381351_9.550822_16.926286_3339.554152_2752.709808_3339.554152_29.858459.png
0.7,N,VAV,0.15,Horiz,0.25,3482.956398,2930.490712,3482.956398,50.157857,180_0_0.7_0.15_0.25_1_11.540213_18.869107_19.748537_3482.956398_2930.490712_3482.956398_50.157857.png
0.7,N,Hydr,0.15,Horiz,0.25,3482.956398,2930.490712,3482.956398,30.711668,180_1_0.7_0.15_0.25_1_3.460076_10.275848_16.975744_3482.956398_2930.490712_3482.956398_30.711668.png
0.8,N,VAV,0.15,Horiz,0.25,3660.963084,3089.535308,3660.963084,52.071,180_0_0.8_0.15_0.25_1_12.101501_19.945774_20.023725_3660.963084_3089.535308_3660.963084_52.071.png
0.8,N,Hydr,0.15,Horiz,0.25,3660.963084,3089.535308,3660.963084,31.435996,180_1_0.8_0.15_0.25_1_3.601125_10.79274_17.042131_3660.963084_3089.535308_3660.963084_31.435996.png
0.2,N,VAV,0.25,Horiz,0.25,2848.412669,2035.755283,2848.412669,40.449421,180_0_0.2_0.25_0.25_1_9.510444_12.278458_18.660519_2848.412669_2035.755283_2848.412669_40.449421.png
0.2,N,Hydr,0.25,Horiz,0.25,2848.412669,2035.755283,2848.412669,26.606319,180_1_0.2_0.25_0.25_1_3.201941_6.628676_16.775701_2848.412669_2035.755283_2848.412669_26.606319.png
0.3,N,VAV,0.25,Horiz,0.25,3041.866871,2216.903357,3041.866871,42.681735,180_0_0.3_0.25_0.25_1_10.14769_13.556906_18.977139_3041.866871_2216.903357_3041.866871_42.681735.png
0.3,N,Hydr,0.25,Horiz,0.25,3041.866871,2216.903357,3041.866871,27.378025,180_1_0.3_0.25_0.25_1_3.336194_7.199764_16.842066_3041.866871_2216.903357_3041.866871_27.378025.png
0.4,N,VAV,0.25,Horiz,0.25,3264.24938,2396.749904,3264.24938,45.103676,180_0_0.4_0.25_0.25_1_10.875187_14.891772_19.336717_3264.24938_2396.749904_3264.24938_45.103676.png
0.4,N,Hydr,0.25,Horiz,0.25,3264.24938,2396.749904,3264.24938,28.164711,180_1_0.4_0.25_0.25_1_3.489737_7.756088_16.918885_3264.24938_2396.749904_3264.24938_28.164711.png
0.5,N,VAV,0.25,Horiz,0.25,3472.012125,2575.202762,3472.012125,47.380704,180_0_0.5_0.25_0.25_1_11.53336_16.185249_19.662095_3472.012125_2575.202762_3472.012125_47.380704.png
0.5,N,Hydr,0.25,Horiz,0.25,3472.012125,2575.202762,3472.012125,28.959807,180_1_0.5_0.25_0.25_1_3.633935_8.334716_16.991156_3472.012125_2575.202762_3472.012125_28.959807.png
0.6,N,VAV,0.25,Horiz,0.25,3670.404549,2752.709808,3670.404549,49.643103,180_0_0.6_0.25_0.25_1_12.179247_17.478536_19.98532_3670.404549_2752.709808_3670.404549_49.643103.png
0.6,N,Hydr,0.25,Horiz,0.25,3670.404549,2752.709808,3670.404549,29.763116,180_1_0.6_0.25_0.25_1_3.771857_8.929616_17.061643_3670.404549_2752.709808_3670.404549_29.763116.png
0.7,N,VAV,0.25,Horiz,0.25,3867.397141,2930.490712,3867.397141,51.918607,180_0_0.7_0.25_0.25_1_12.818511_18.794023_20.306073_3867.397141_2930.490712_3867.397141_51.918607.png
0.7,N,Hydr,0.25,Horiz,0.25,3867.397141,2930.490712,3867.397141,30.580986,180_1_0.7_0.25_0.25_1_3.908333_9.541177_17.131476_3867.397141_2930.490712_3867.397141_30.580986.png
0.8,N,VAV,0.25,Horiz,0.25,4110.356741,3089.535308,4110.356741,54.155264,180_0_0.8_0.25_0.25_1_13.592655_19.885395_20.677214_4110.356741_3089.535308_4110.356741_54.155264.png
0.8,N,Hydr,0.25,Horiz,0.25,4110.356741,3089.535308,4110.356741,31.295848,180_1_0.8_0.25_0.25_1_4.128183_9.945125_17.222541_4110.356741_3089.535308_4110.356741_31.295848.png
0.2,N,VAV,0.15,Horiz,0.4,2831.435934,2290.618173,2831.435934,42.272815,180_0_0.2_0.15_0.4_1_9.442561_14.142423_18.687831_2831.435934_2290.618173_2831.435934_42.272815.png
0.2,N,Hydr,0.15,Horiz,0.4,2831.435934,2290.618173,2831.435934,27.723656,180_1_0.2_0.15_0.4_1_3.040032_7.935665_16.74796_2831.435934_2290.618173_2831.435934_27.723656.png
0.3,N,VAV,0.15,Horiz,0.4,3009.086597,2596.864197,3009.086597,45.331802,180_0_0.3_0.15_0.4_1_10.015109_16.311587_19.005106_3009.086597_2596.864197_3009.086597_45.331802.png
0.3,N,Hydr,0.15,Horiz,0.4,3009.086597,2596.864197,3009.086597,29.156062,180_1_0.3_0.15_0.4_1_3.102909_9.248843_16.804311_3009.086597_2596.864197_3009.086597_29.156062.png
0.4,N,VAV,0.15,Horiz,0.4,3208.808937,2899.444659,3208.808937,48.509508,180_0_0.4_0.15_0.4_1_10.638959_18.526934_19.343615_3208.808937_2899.444659_3208.808937_48.509508.png
0.4,N,Hydr,0.15,Horiz,0.4,3208.808937,2899.444659,3208.808937,30.625446,180_1_0.4_0.15_0.4_1_3.185002_10.568079_16.872364_3208.808937_2899.444659_3208.808937_30.625446.png
0.5,N,VAV,0.15,Horiz,0.4,3397.143561,3198.383445,3397.143561,51.655461,180_0_0.5_0.15_0.4_1_11.242797_20.738707_19.673957_3397.143561_3198.383445_3397.143561_51.655461.png
0.5,N,Hydr,0.15,Horiz,0.4,3397.143561,3198.383445,3397.143561,32.118752,180_1_0.5_0.15_0.4_1_3.263449_11.915556_16.939747_3397.143561_3198.383445_3397.143561_32.118752.png
0.6,N,VAV,0.15,Horiz,0.4,3578.23281,3494.239907,3578.23281,54.756047,180_0_0.6_0.15_0.4_1_11.820536_22.941684_19.993827_3578.23281_3494.239907_3578.23281_54.756047.png
0.6,N,Hydr,0.15,Horiz,0.4,3578.23281,3494.239907,3578.23281,33.636405,180_1_0.6_0.15_0.4_1_3.343145_13.285349_17.007911_3578.23281_3494.239907_3578.23281_33.636405.png
0.7,N,VAV,0.15,Horiz,0.4,3758.277568,3788.309021,3788.309021,57.847137,180_0_0.7_0.15_0.4_1_12.392828_25.141777_20.312532_3758.277568_3788.309021_3788.309021_57.847137.png
0.7,N,Hydr,0.15,Horiz,0.4,3758.277568,3788.309021,3788.309021,35.159386,180_1_0.7_0.15_0.4_1_3.425083_14.657396_17.076907_3758.277568_3788.309021_3788.309021_35.159386.png
0.8,N,VAV,0.15,Horiz,0.4,3969.582423,4061.023076,4061.023076,60.809418,180_0_0.8_0.15_0.4_1_13.047218_27.10289_20.659311_3969.582423_4061.023076_4061.023076_60.809418.png
0.8,N,Hydr,0.15,Horiz,0.4,3969.582423,4061.023076,4061.023076,36.522062,180_1_0.8_0.15_0.4_1_3.558551_15.806871_17.15664_3969.582423_4061.023076_4061.023076_36.522062.png
0.2,N,VAV,0.25,Horiz,0.4,2926.512019,2290.618173,2926.512019,42.673026,180_0_0.2_0.25_0.4_1_9.758738_14.089732_18.824557_2926.512019_2290.618173_2926.512019_42.673026.png
0.2,N,Hydr,0.25,Horiz,0.4,2926.512019,2290.618173,2926.512019,27.697677,180_1_0.2_0.25_0.4_1_3.157132_7.752385_16.78816_2926.512019_2290.618173_2926.512019_27.697677.png
0.3,N,VAV,0.25,Horiz,0.4,3158.334184,2596.864197,3158.334184,45.971171,180_0_0.3_0.25_0.4_1_10.511759_16.239117_19.220295_3158.334184_2596.864197_3158.334184_45.971171.png
0.3,N,Hydr,0.25,Horiz,0.4,3158.334184,2596.864197,3158.334184,29.083645,180_1_0.3_0.25_0.4_1_3.276775_8.941776_16.865095_3158.334184_2596.864197_3158.334184_29.083645.png
0.4,N,VAV,0.25,Horiz,0.4,3420.325106,2899.444659,3420.325106,49.434152,180_0_0.4_0.25_0.4_1_11.339521_18.446275_19.648356_3420.325106_2899.444659_3420.325106_49.434152.png
0.4,N,Hydr,0.25,Horiz,0.4,3420.325106,2899.444659,3420.325106,30.495509,180_1_0.4_0.25_0.4_1_3.42211_10.119032_16.954367_3420.325106_2899.444659_3420.325106_30.495509.png
0.5,N,VAV,0.25,Horiz,0.4,3665.067379,3198.383445,3665.067379,52.82661,180_0_0.5_0.25_0.4_1_12.128266_20.639446_20.058898_3665.067379_3198.383445_3665.067379_52.82661.png
0.5,N,Hydr,0.25,Horiz,0.4,3665.067379,3198.383445,3665.067379,31.932473,180_1_0.5_0.25_0.4_1_3.558987_11.331303_17.042183_3665.067379_3198.383445_3665.067379_31.932473.png
0.6,N,VAV,0.25,Horiz,0.4,3898.933007,3494.239907,3898.933007,56.159417,180_0_0.6_0.25_0.4_1_12.879006_22.825463_20.454949_3898.933007_3494.239907_3898.933007_56.159417.png
0.6,N,Hydr,0.25,Horiz,0.4,3898.933007,3494.239907,3898.933007,33.381113,180_1_0.6_0.25_0.4_1_3.690539_12.56412_17.126454_3898.933007_3494.239907_3898.933007_33.381113.png
0.7,N,VAV,0.25,Horiz,0.4,4130.602308,3788.309021,4130.602308,59.434639,180_0_0.7_0.25_0.4_1_13.593126_25.007666_20.833847_4130.602308_3788.309021_4130.602308_59.434639.png
0.7,N,Hydr,0.25,Horiz,0.4,4130.602308,3788.309021,4130.602308,34.84318,180_1_0.7_0.25_0.4_1_3.821788_13.811379_17.210012_4130.602308_3788.309021_4130.602308_34.84318.png
0.8,N,VAV,0.25,Horiz,0.4,4401.321045,4061.023076,4401.321045,62.694297,180_0_0.8_0.25_0.4_1_14.462052_26.95224_21.280005_4401.321045_4061.023076_4401.321045_62.694297.png
0.8,N,Hydr,0.25,Horiz,0.4,4401.321045,4061.023076,4401.321045,36.155557,180_1_0.8_0.25_0.4_1_4.022562_14.822807_17.310188_4401.321045_4061.023076_4401.321045_36.155557.png
0.2,W,VAV,0.15,Horiz,0.25,3731.913724,2032.595811,3731.913724,46.109608,270_0_0.2_0.15_0.25_1_12.004494_14.286724_19.81839_3731.913724_2032.595811_3731.913724_46.109608.png
0.2,W,Hydr,0.15,Horiz,0.25,3731.913724,2032.595811,3731.913724,26.612795,270_1_0.2_0.15_0.25_1_3.673142_5.90374_17.035914_3731.913724_2032.595811_3731.913724_26.612795.png
0.3,W,VAV,0.15,Horiz,0.25,4046.555698,2214.127614,4046.555698,49.150816,270_0_0.3_0.15_0.25_1_12.976429_15.875578_20.29881_4046.555698_2214.127614_4046.555698_49.150816.png
0.3,W,Hydr,0.15,Horiz,0.25,4046.555698,2214.127614,4046.555698,27.325909,270_1_0.3_0.15_0.25_1_3.83978_6.354212_17.131917_4046.555698_2214.127614_4046.555698_27.325909.png
0.4,W,VAV,0.15,Horiz,0.25,4377.933544,2394.347756,4377.933544,52.342925,270_0_0.4_0.15_0.25_1_13.993808_17.543336_20.805782_4377.933544_2394.347756_4377.933544_52.342925.png
0.4,W,Hydr,0.15,Horiz,0.25,4377.933544,2394.347756,4377.933544,28.065944,270_1_0.4_0.15_0.25_1_4.02486_6.806356_17.234728_4377.933544_2394.347756_4377.933544_28.065944.png
0.5,W,VAV,0.15,Horiz,0.25,4698.162456,2573.171582,4698.162456,55.464308,270_0_0.5_0.15_0.25_1_14.96774_19.200339_21.29623_4698.162456_2573.171582_4698.162456_55.464308.png
0.5,W,Hydr,0.15,Horiz,0.25,4698.162456,2573.171582,4698.162456,28.811463,270_1_0.5_0.15_0.25_1_4.203612_7.27375_17.3341_4698.162456_2573.171582_4698.162456_28.811463.png
0.6,W,VAV,0.15,Horiz,0.25,5009.052097,2751.016635,5009.052097,58.514995,270_0_0.6_0.15_0.25_1_15.901388_20.83901_21.774597_5009.052097_2751.016635_5009.052097_58.514995.png
0.6,W,Hydr,0.15,Horiz,0.25,5009.052097,2751.016635,5009.052097,29.571238,270_1_0.6_0.15_0.25_1_4.383241_7.756202_17.431795_5009.052097_2751.016635_5009.052097_29.571238.png
0.7,W,VAV,0.15,Horiz,0.25,5318.590121,2929.00858,5318.590121,61.524833,270_0_0.7_0.15_0.25_1_16.815782_22.457399_22.251652_5318.590121_2929.00858_5318.590121_61.524833.png
0.7,W,Hydr,0.15,Horiz,0.25,5318.590121,2929.00858,5318.590121,30.338565,270_1_0.7_0.15_0.25_1_4.569282_8.240277_17.529006_5318.590121_2929.00858_5318.590121_30.338565.png
0.8,W,VAV,0.15,Horiz,0.25,5682.421938,3088.234975,5682.421938,64.523553,270_0_0.8_0.15_0.25_1_17.900465_23.822892_22.800197_5682.421938_3088.234975_5682.421938_64.523553.png
0.8,W,Hydr,0.15,Horiz,0.25,5682.421938,3088.234975,5682.421938,31.022544,270_1_0.8_0.15_0.25_1_4.848783_8.519549_17.654212_5682.421938_3088.234975_5682.421938_31.022544.png
0.2,W,VAV,0.25,Horiz,0.25,4046.707811,2032.595811,4046.707811,47.871546,270_0_0.2_0.25_0.25_1_12.988292_14.615173_20.268081_4046.707811_2032.595811_4046.707811_47.871546.png
0.2,W,Hydr,0.25,Horiz,0.25,4046.707811,2032.595811,4046.707811,26.670007,270_1_0.2_0.25_0.25_1_3.943901_5.572969_17.153136_4046.707811_2032.595811_4046.707811_26.670007.png
0.3,W,VAV,0.25,Horiz,0.25,4530.24462,2214.127614,4530.24462,51.842567,270_0_0.3_0.25_0.25_1_14.475715_16.375793_20.991059_4530.24462_2214.127614_4530.24462_51.842567.png
0.3,W,Hydr,0.25,Horiz,0.25,4530.24462,2214.127614,4530.24462,27.407667,270_1_0.3_0.25_0.25_1_4.266347_5.829861_17.311459_4530.24462_2214.127614_4530.24462_27.407667.png
0.4,W,VAV,0.25,Horiz,0.25,5032.206583,2394.347756,5032.206583,55.978161,270_0_0.4_0.25_0.25_1_16.001388_18.231765_21.745008_5032.206583_2394.347756_5032.206583_55.978161.png
0.4,W,Hydr,0.25,Horiz,0.25,5032.206583,2394.347756,5032.206583,28.187297,270_1_0.4_0.25_0.25_1_4.619886_6.091892_17.475519_5032.206583_2394.347756_5032.206583_28.187297.png
0.5,W,VAV,0.25,Horiz,0.25,5513.796969,2573.171582,5513.796969,59.985855,270_0_0.5_0.25_0.25_1_17.432312_20.079688_22.473856_5513.796969_2573.171582_5513.796969_59.985855.png
0.5,W,Hydr,0.25,Horiz,0.25,5513.796969,2573.171582,5513.796969,28.984562,270_1_0.5_0.25_0.25_1_4.969927_6.380152_17.634483_5513.796969_2573.171582_5513.796969_28.984562.png
0.6,W,VAV,0.25,Horiz,0.25,5979.099975,2751.016635,5979.099975,63.893234,270_0_0.6_0.25_0.25_1_18.788436_21.925541_23.179257_5979.099975_2751.016635_5979.099975_63.893234.png
0.6,W,Hydr,0.25,Horiz,0.25,5979.099975,2751.016635,5979.099975,29.784846,270_1_0.6_0.25_0.25_1_5.307285_6.690888_17.786673_5979.099975_2751.016635_5979.099975_29.784846.png
0.7,W,VAV,0.25,Horiz,0.25,6450.081842,2929.00858,6450.081842,67.803896,270_0_0.7_0.25_0.25_1_20.0937_23.847769_23.862428_6450.081842_2929.00858_6450.081842_67.803896.png
0.7,W,Hydr,0.25,Horiz,0.25,6450.081842,2929.00858,6450.081842,30.600445,270_1_0.7_0.25_0.25_1_5.646744_7.011985_17.941716_6450.081842_2929.00858_6450.081842_30.600445.png
0.8,W,VAV,0.25,Horiz,0.25,7017.394849,3088.234975,7017.394849,71.993472,270_0_0.8_0.25_0.25_1_21.669538_25.652002_24.671932_7017.394849_3088.234975_7017.394849_71.993472.png
0.8,W,Hydr,0.25,Horiz,0.25,7017.394849,3088.234975,7017.394849,31.365115,270_1_0.8_0.25_0.25_1_6.105063_7.137283_18.12277_7017.394849_3088.234975_7017.394849_31.365115.png
0.2,W,VAV,0.15,Horiz,0.4,3878.631686,2287.716488,3878.631686,48.806995,270_0_0.2_0.15_0.4_1_12.446679_16.288106_20.07221_3878.631686_2287.716488_3878.631686_48.806995.png
0.2,W,Hydr,0.15,Horiz,0.4,3878.631686,2287.716488,3878.631686,27.617889,270_1_0.2_0.15_0.4_1_3.645601_6.911722_17.060567_3878.631686_2287.716488_3878.631686_27.617889.png
0.3,W,VAV,0.15,Horiz,0.4,4265.307142,2594.444784,4265.307142,53.250677,270_0_0.3_0.15_0.4_1_13.62987_18.940616_20.680192_4265.307142_2594.444784_4265.307142_53.250677.png
0.3,W,Hydr,0.15,Horiz,0.4,4265.307142,2594.444784,4265.307142,28.904468,270_1_0.3_0.15_0.4_1_3.811332_7.918689_17.174447_4265.307142_2594.444784_4265.307142_28.904468.png
0.4,W,VAV,0.15,Horiz,0.4,4667.96449,2897.491515,4667.96449,57.741759,270_0_0.4_0.15_0.4_1_14.84159_21.592323_21.307845_4667.96449_2897.491515_4667.96449_57.741759.png
0.4,W,Hydr,0.15,Horiz,0.4,4667.96449,2897.491515,4667.96449,30.246529,270_1_0.4_0.15_0.4_1_3.997486_8.950532_17.298512_4667.96449_2897.491515_4667.96449_30.246529.png
0.5,W,VAV,0.15,Horiz,0.4,5056.208475,3196.889371,5056.208475,62.123887,270_0_0.5_0.15_0.4_1_15.992044_24.215276_21.916566_5056.208475_3196.889371_5056.208475_62.123887.png
0.5,W,Hydr,0.15,Horiz,0.4,5056.208475,3196.889371,5056.208475,31.607347,270_1_0.5_0.15_0.4_1_4.179644_10.008258_17.419446_5056.208475_3196.889371_5056.208475_31.607347.png
0.6,W,VAV,0.15,Horiz,0.4,5433.453522,3493.168392,5433.453522,66.42569,270_0_0.6_0.15_0.4_1_17.093068_26.821443_22.51118_5433.453522_3493.168392_5433.453522_66.42569.png
0.6,W,Hydr,0.15,Horiz,0.4,5433.453522,3493.168392,5433.453522,32.986588,270_1_0.6_0.15_0.4_1_4.364102_11.083616_17.538869_5433.453522_3493.168392_5433.453522_32.986588.png
0.7,W,VAV,0.15,Horiz,0.4,5807.936919,3787.531462,5807.936919,70.688269,270_0_0.7_0.15_0.4_1_18.170207_29.414797_23.103264_5807.936919_3787.531462_5807.936919_70.688269.png
0.7,W,Hydr,0.15,Horiz,0.4,5807.936919,3787.531462,5807.936919,34.370129,270_1_0.7_0.15_0.4_1_4.55112_12.16185_17.657158_5807.936919_3787.531462_5807.936919_34.370129.png
0.8,W,VAV,0.15,Horiz,0.4,6229.558268,4060.482388,6229.558268,74.905485,270_0_0.8_0.15_0.4_1_19.384107_31.763232_23.758146_6229.558268_4060.482388_6229.558268_74.905485.png
0.8,W,Hydr,0.15,Horiz,0.4,6229.558268,4060.482388,6229.558268,35.612749,270_1_0.8_0.15_0.4_1_4.817016_12.9988_17.796934_6229.558268_4060.482388_6229.558268_35.612749.png
0.2,W,VAV,0.25,Horiz,0.4,4192.526742,2287.716488,4192.526742,50.57667,270_0_0.2_0.25_0.4_1_13.420717_16.633538_20.522416_4192.526742_2287.716488_4192.526742_50.57667.png
0.2,W,Hydr,0.25,Horiz,0.4,4192.526742,2287.716488,4192.526742,27.631334,270_1_0.2_0.25_0.4_1_3.906659_6.550573_17.174102_4192.526742_2287.716488_4192.526742_27.631334.png
0.3,W,VAV,0.25,Horiz,0.4,4745.35176,2594.444784,4745.35176,55.919531,270_0_0.3_0.25_0.4_1_15.10324_19.447533_21.368758_4745.35176_2594.444784_4745.35176_55.919531.png
0.3,W,Hydr,0.25,Horiz,0.4,4745.35176,2594.444784,4745.35176,28.882518,270_1_0.3_0.25_0.4_1_4.212735_7.324605_17.345178_4745.35176_2594.444784_4745.35176_28.882518.png
0.4,W,VAV,0.25,Horiz,0.4,5315.131984,2897.491515,5315.131984,61.342437,270_0_0.4_0.25_0.4_1_16.797658_22.302731_22.242048_5315.131984_2897.491515_5315.131984_61.342437.png
0.4,W,Hydr,0.25,Horiz,0.4,5315.131984,2897.491515,5315.131984,30.196362,270_1_0.4_0.25_0.4_1_4.555197_8.116241_17.524924_5315.131984_2897.491515_5315.131984_30.196362.png
0.5,W,VAV,0.25,Horiz,0.4,5861.705481,3196.889371,5861.705481,66.60294,270_0_0.5_0.25_0.4_1_18.38402_25.135767_23.083153_5861.705481_3196.889371_5861.705481_66.60294.png
0.5,W,Hydr,0.25,Horiz,0.4,5861.705481,3196.889371,5861.705481,31.52906,270_1_0.5_0.25_0.4_1_4.886841_8.945395_17.696825_5861.705481_3196.889371_5861.705481_31.52906.png
0.6,W,VAV,0.25,Horiz,0.4,6389.54929,3493.168392,6389.54929,71.760185,270_0_0.6_0.25_0.4_1_19.887211_27.972587_23.900387_6389.54929_3493.168392_6389.54929_71.760185.png
0.6,W,Hydr,0.25,Horiz,0.4,6389.54929,3493.168392,6389.54929,32.879232,270_1_0.6_0.25_0.4_1_5.20871_9.806543_17.863978_6389.54929_3493.168392_6389.54929_32.879232.png
0.7,W,VAV,0.25,Horiz,0.4,6917.995137,3787.531462,6917.995137,76.856712,270_0_0.7_0.25_0.4_1_21.3181_30.852861_24.685752_6917.995137_3787.531462_6917.995137_76.856712.png
0.7,W,Hydr,0.25,Horiz,0.4,6917.995137,3787.531462,6917.995137,34.239198,270_1_0.7_0.25_0.4_1_5.530242_10.679835_18.029121_6917.995137_3787.531462_6917.995137_34.239198.png
0.8,W,VAV,0.25,Horiz,0.4,7530.661579,4060.482388,7530.661579,82.137396,270_0_0.8_0.25_0.4_1_22.975334_33.585645_25.576416_7530.661579_4060.482388_7530.661579_82.137396.png
0.8,W,Hydr,0.25,Horiz,0.4,7530.661579,4060.482388,7530.661579,35.473503,270_1_0.8_0.25_0.4_1_5.946292_11.313275_18.213937_7530.661579_4060.482388_7530.661579_35.473503.png
0.2,S,VAV,0.15,Horiz,0.25,3080.950224,2032.595777,3080.950224,38.995995,360_0_0.2_0.15_0.25_1_10.324341_9.748556_18.923099_3080.950224_2032.595777_3080.950224_38.995995.png
0.2,S,Hydr,0.15,Horiz,0.25,3080.950224,2032.595777,3080.950224,25.581412,360_1_0.2_0.15_0.25_1_3.615961_5.008022_16.957429_3080.950224_2032.595777_3080.950224_25.581412.png
0.3,S,VAV,0.15,Horiz,0.25,3224.779295,2214.127648,3224.779295,40.423871,360_0_0.3_0.15_0.25_1_10.813153_10.454936_19.155782_3224.779295_2214.127648_3224.779295_40.423871.png
0.3,S,Hydr,0.15,Horiz,0.25,3224.779295,2214.127648,3224.779295,26.048786,360_1_0.3_0.15_0.25_1_3.731403_5.302152_17.015231_3224.779295_2214.127648_3224.779295_26.048786.png
0.4,S,VAV,0.15,Horiz,0.25,3387.051402,2394.347756,3387.051402,42.022106,360_0_0.4_0.15_0.25_1_11.361644_11.243948_19.416515_3387.051402_2394.347756_3387.051402_42.022106.png
0.4,S,Hydr,0.15,Horiz,0.25,3387.051402,2394.347756,3387.051402,26.54373,360_1_0.4_0.15_0.25_1_3.85894_5.606476_17.078314_3387.051402_2394.347756_3387.051402_26.54373.png
0.5,S,VAV,0.15,Horiz,0.25,3539.622995,2573.171548,3539.622995,43.5437,360_0_0.5_0.15_0.25_1_11.876545_12.005014_19.662141_3539.622995_2573.171548_3539.622995_43.5437.png
0.5,S,Hydr,0.15,Horiz,0.25,3539.622995,2573.171548,3539.622995,27.053105,360_1_0.5_0.15_0.25_1_3.981487_5.931606_17.140013_3539.622995_2573.171548_3539.622995_27.053105.png
0.6,S,VAV,0.15,Horiz,0.25,3686.41128,2751.016498,3686.41128,45.034938,360_0_0.6_0.15_0.25_1_12.372862_12.760531_19.901545_3686.41128_2751.016498_3686.41128_45.034938.png
0.6,S,Hydr,0.15,Horiz,0.25,3686.41128,2751.016498,3686.41128,27.579043,360_1_0.6_0.15_0.25_1_4.106805_6.269387_17.202851_3686.41128_2751.016498_3686.41128_27.579043.png
